7.367098546863881658e-02,9.530037964921805882e-01
4.584689877943858294e-01,7.979993371865442553e-01
4.265958060399127616e-01,2.353899882117912457e-01
8.436839790222016022e-01,4.407302787937437127e-01
3.333972732733925248e-02,4.410605196672204853e-01
1.379058626059326276e-02,7.450568217116916303e-01
3.326677541374967184e-01,9.920343118340080313e-01
7.509614750434637775e-01,7.303843470795451376e-01
2.737286067939657119e-01,3.549096622562175618e-02
3.524174956395937919e-01,8.120566556314573470e-01
4.725907317705113631e-01,7.192603723115816861e-01
5.716021591918239997e-01,2.920010365586366285e-01
3.963343124940600370e-01,2.007137568705813502e-01
9.353914419904761912e-01,4.542289753975644606e-01
2.659076474961852288e-02,1.993371979418434581e-01
3.074651914326971269e-01,8.202359110558036237e-01
1.299028577504380833e-01,1.157555720991881865e-01
6.630253941039963017e-01,6.341916824830118316e-02
4.294542626484290082e-01,9.923542203443953547e-01
6.834700787481816642e-01,7.568144540617481875e-01
7.881296124782946055e-01,4.139648392031881619e-01
4.257709680019172716e-01,4.731233081698952292e-01
8.109805721769358655e-01,6.966363986701884503e-01
7.446477211004662866e-01,3.287694783133485732e-01
1.777026744719584217e-01,9.150972947212471231e-01
2.382272443252153593e-01,6.410868157848043092e-01
1.439048889679964693e-01,8.841879904503167076e-01
5.349833583314642649e-01,9.685097658468349024e-01
1.822919315756167391e-01,6.597733855020063709e-01
6.297402975370237632e-01,8.946577968835224270e-01
9.774861689088444328e-01,4.403494955029557678e-01
2.620334349432887899e-01,7.665286532820777543e-01
1.151504216950375303e-01,1.314697615212876425e-01
3.354933800009585187e-02,9.495545652155477079e-01
9.154439911718784684e-01,3.237429490136455312e-01
5.257941226408028301e-01,4.382534249679072014e-01
1.327668433577882112e-01,7.552538027603883375e-02
2.258949032365344944e-01,6.939030161821760911e-01
3.719414813285978338e-01,1.877326879281698835e-01
8.070992425940658466e-01,9.338320518416498572e-01
9.995748713570148380e-01,1.186037159405826102e-01
4.350983903488351290e-01,5.797491033111327186e-01
3.076851012540952057e-01,7.923503076640796561e-01
7.582634087271540313e-01,4.848357771264516503e-01
1.903070527903608644e-01,6.478664628150941907e-01
1.390843319558809910e-02,2.381484778082328946e-01
5.563188588838186011e-02,5.138980059180324744e-01
1.134438691010131173e-01,5.149019652125246260e-01
1.738541323412952089e-01,5.796646527248792147e-01
4.858366630293865507e-01,2.578093070024777278e-01
3.398670950712274763e-01,2.597100897525330687e-01
5.425481803567402395e-01,6.805469758801918623e-01
3.084661295860324781e-02,9.424620593642685229e-01
9.924906242731689199e-01,6.560478861699308162e-01
3.957337174266480906e-01,7.375654324243142712e-01
5.722901905411740264e-01,4.850958740751932785e-01
5.599389204830559352e-01,2.497188399616583343e-01
3.471182868073396932e-01,5.657435511612977086e-01
4.682085972395381157e-01,7.096834156194981036e-01
1.251789870407121752e-01,5.049110403388130663e-01
9.051477377185096485e-01,8.659915874205715847e-01
3.412206419353271958e-01,3.329904333364295255e-01
6.911211807461946632e-01,4.163853823092822370e-02
6.615229113339743394e-01,9.694646814269936019e-02
3.813210741887199662e-01,6.668628794608563171e-01
3.521019837275030095e-02,1.841660814910507371e-01
4.964886391645308983e-01,6.865199378626951621e-02
7.650777808280306846e-01,4.921328038595199628e-01
3.742939792012084377e-01,4.403497999594712109e-01
7.455138435911045081e-01,3.541664613530854933e-01
8.968146404541795791e-01,9.419560492854228695e-01
7.372805380974032374e-01,4.856788493751043045e-01
2.096879762866117325e-01,8.756084771793722910e-01
3.466348907646119581e-01,2.258828092771736351e-01
1.319271181891993328e-01,7.649809765420110264e-01
4.054591976541038756e-01,4.316110906055610208e-01
3.396759916131327772e-01,2.551031851105863835e-01
5.559296773655802992e-01,6.115452099452067802e-01
9.069551527616565023e-01,6.684917570545261256e-01
5.663644378713514893e-01,1.981867204300813423e-02
1.943038665155105704e-01,5.683205054690245728e-01
4.562980320106663212e-01,6.294030071596584675e-01
9.368071423452541957e-01,7.764554395232179385e-01
6.152096564662209444e-01,3.269568838510217290e-02
2.439584872768139068e-01,7.141254123066040904e-01
2.857323172772628928e-01,4.867442699688596663e-01
6.637080645498727449e-03,5.378375461756257359e-02
3.573420926352229854e-01,9.654408836591640286e-01
3.603853326681402125e-01,6.800273627487722905e-01
7.675972536881625619e-02,5.633501654475949749e-01
6.476322715582664147e-01,2.705557564559851746e-01
1.864814895531849981e-01,8.805382580356597710e-01
5.274182124319327647e-01,6.376116915246232697e-01
6.087191855174738375e-01,3.660058511030128692e-02
3.440645581528919417e-01,5.689478792298113818e-01
8.898753803126191464e-01,1.651383269212152172e-01
7.728350899827957088e-01,8.165574731832153654e-01
9.672884975911989480e-01,7.269678771037683118e-01
